"category","text"
"SPORTS","3 NBA Teams Reportedly Stop Staying At Donald Trump Hotels  |||  They want ""to avoid any implied association"" with America's next president."
"SPORTS","Todd Gurley Talks His Health, Player Safety And Kobe  |||  ""I didn't actually like Kobe at first,"" says the Rams' budding superstar."
"SPORTS","Detroit Lions Players Donate 94,000 Bottles Of Water To Flint, Michigan  |||  Awesome display of generosity by these Lions players."
"SPORTS","This Buzzer-Beater Beats Them All  |||  Behind the backboard? You gotta be kidding me."
"SPORTS","Chloe Kim Takes Gold For U.S. In Women's Snowboard Halfpipe  |||  The 17-year-old wins with a near-perfect 98.25 score."
"SPORTS","LeBron Attempts To Pull An Iverson On Draymond Green, Fails  |||  Somehow, Tyronn Lue ends up on the losing end of this move again."
"SPORTS","A Youth Soccer Team Beat Their Opponents, Then Comforted Them  |||  And the video is now going viral."
"SPORTS","Watch: Northern Iowa Beats Texas On Half-Court Buzzer Beater  |||  Northern Iowa survived and advanced."
"SPORTS","Olympic Skier Ted Ligety's Son 'Could Give 2 S***s That Daddy Sucked At Work'  |||  ""He is the bright spot on the day."""
"SPORTS","An Olympic Gymnast Just Broke His Leg In The Most Stomach-Churning Way  |||  Warning: These photos are not for the faint of heart."
"SPORTS","Cowboys Fan Tweaks Regrettable 'Super Bowl LI Champions' Tattoo  |||  Kind of fumbled that prediction."
"SPORTS","Anyone Want To Watch Bill Murray Get Sprayed With Champagne?  |||  The star got soaked after his baseball team secured a playoff berth."
"SPORTS","Lilly King Becomes American Hero Wagging Finger At Russian Drug Cheat  |||  She's looking at you, Yulia Efimova."
"SPORTS","Queen Marta Looks For Olympic Glory On Her Home Turf  |||  This might be the female Pelé's last major competition."
"SPORTS","Simone Biles Wins The Bronze Medal On Beam  |||  Biles made a rare mistake — but she got a medal and can still make history."
"SPORTS","Tim Tebow Dismisses Rumors He's Speaking At GOP Convention  |||  “It's amazing how fast rumors fly, and that's exactly what it: a rumor."""
"SPORTS","MLB To Announce Partnership With LGBT Chamber Of Commerce  |||  LGBT-owned businesses will get ""an equal seat at the table."""
"SPORTS","The Staples Center Will Soon Bust Out A Huge Statue Of Shaquille O'Neal  |||  Baller."
"SPORTS","MLB Commissioner To Discuss Chief Wahoo Logo With Cleveland Owner After World Series  |||  “I know that that particular logo is offensive to some people, and all of us at Major League Baseball understand why,"" Commissioner Rob Manfred said."
"SPORTS","Met Pitcher Plays The Baseball Commissioner  |||  Baseball Doesn't Understand the Cause of Domestic Violence New York Mets pitcher Jeurys Familia was arrested last Halloween"
"SPORTS","Olympic Ski Champion's Epic Wipeout Makes The Media Eat Snow Too  |||  Austrian Matthias Mayer wasn't the only one who went flying."
"SPORTS","ESPN's Linda Cohn Predicts The Super Bowl Will Be Manning's Final Game  |||  The ""SportsCenter"" anchor added that she expects the Panthers to win the game at Levi's Stadium."
"SPORTS","Debunking 3 Massive Misconceptions About The Spurs  |||  The Warriors aren't the only record-breaking team worth watching."
"SPORTS","Russian Doping Whistleblower Says She Fears For Her Life  |||  “If something happens to us then you should know that it is not an accident.”"
"SPORTS","My Father, the Late King Hussein, and FIFA  |||  I reject the notion that FIFA cannot be reformed from within. The crisis at FIFA is a crisis of leadership."
"SPORTS","Let's Take A Break From The Election To Laugh About This Russell Westbrook Quote  |||  Every Warriors-Thunder game this season is going to be awesome."
"SPORTS","Here's How -- And Why -- The Falcons Could Win The Super Bowl  |||  The underdogs from the NFC are in a good position to finally earn the franchise's first world championship."
"SPORTS","Russell Westbrook Leads West To Yet Another High-Scoring All-Star Game Victory  |||  Sunday marked the first time a player nabbed consecutive All-Star MVP honors since Bob Pettit in the 1950's."
"SPORTS","Marcus Mariota Throws Insane Touchdown Pass To Marcus Mariota  |||  That's not a typo, folks."
"SPORTS","U.S. Swimmers Should Be Charged For False Testimony, Vandalism: Brazil Police  |||  The athletes have not yet been indicted, but charges could be in the works."
"SPORTS","The 2016 Super Bowl Commercials You Need To See  |||  Dogs dressed up as hot dogs, Drake and more."
"SPORTS","Katie Ledecky Just Destroyed Her Own World Record In The Women's 400-Meter Freestyle  |||  When she's in the pool, she's not racing other people -- she's battling herself."
"SPORTS","A Bunch Of Strange Things Just Went Down At NBA All-Star Media Day  |||  Hold up, did Gregg Popovich just giggle?"
"SPORTS","18 Things We Learned About Nike By Reading Phil Knight's Memoir  |||  So that's why the boxes are orange."
"SPORTS","College Football Championship Will Now Be Held In A City With LGBT Protections  |||  Your loss, North Carolina."
"SPORTS","Ex-Cardinals Scouting Director To Plead Guilty To Hacking Astros  |||  He's tentatively agreed to plead guilty to 5 of 12 related charges."
"SPORTS","Rachel Nichols Says ESPN Departures Made Way For More Diversity  |||  ""Most are the faces that are coming to the forefront now are more diverse."""
"SPORTS","Football's Concussion Crisis Is Killing Former High School Players, Too  |||  Everyone knows about the NFL's association with brain injury. But people who never get there also face a very real threat."
"SPORTS","Colin Kaepernick On Death Threats: Killing Me Would Only Prove My Point  |||  The quarterback who sparked the controversial national anthem protest is also giving $1 million to charity."
"SPORTS","Novak Djokovic '50-50' On Whether To Play At Tokyo Olympics  |||  The top-ranked male tennis player has a chance at a ""Golden Slam"" if he competes."
"SPORTS","Photographer Gets Absolutely Flattened On The Final Play Of The Game  |||  He took one for the team."
"SPORTS","Rush Limbaugh Defends Harvard Soccer Team's Sexual Scouting Report  |||  ""This kind of thing happens and it's largely human nature."""
"SPORTS","Usain Bolt's Smiling Face Is The Newest Olympic Internet Meme  |||  Say cheeeeeeeese!"
"SPORTS","New England Patriots Player And Assistant Help Thwart School Shooting Threat  |||  See something, say something."
"SPORTS","Astros Player Suspended For 5 Games For Racist 'Slant-Eye' Gesture  |||  Yuli Gurriel apparently made the gesture in reference to Yu Darvish, who was born in Japan."
"SPORTS","You Trying To Sign The Pipe?  |||  Because J.R. Smith just did."
"SPORTS","U.S. Women To Face Archrival Canada For Hockey Olympic Gold  |||  Their face off will be broadcast Wednesday night."
"SPORTS","Arnold Palmer, Legendary Golfer, Dead At 87  |||  Palmer is credited with making golf the internationally popular sport it is today."
"SPORTS","D.C. United 2 - 1 Philadelphia Union  |||  ...but the half ended with the score 2-0. The second half was more of a mixed bag, with both teams attacking... ...and Hamid"
"SPORTS","Pittsburgh Penguins Defeat San Jose Sharks 3-1 To Claim The Stanley Cup  |||  With the victory, the Penguins clinched the best-of-seven championship series 4-2 for the franchise's fourth Stanley Cup and first since 2009."
"SPORTS","Cowboys Reportedly Want To Part With Greg Hardy Because Of His ... Partying?  |||  It's a bit ironic, to say the least."
"SPORTS","Zaevion Dobson Was A Hero. Now His Mother Is, Too.  |||  “I'm here to fight back,"" Zenobia Dobson said at the 2016 ESPY Awards on Wednesday."
"SPORTS","University Of Louisville Forced To Vacate Championship After Sex Scandal  |||  The punishment stems from a basketball team staffer paying prostitutes to have sex with players and recruits."
"SPORTS","The Hardest Choice Demaryius Thomas' Mom Will Make  |||  Demaryius Thomas has just sent his mother a picture of the most unlikely Super Bowl ticket of all, the one intended for her"
"SPORTS","LeBron James Says Orlando Shooting Puts Importance Of Sports In Perspective  |||  ""It's just a small matter of what reality really is."""
"SPORTS","MLB Pitchers Could Face 10-Game Bans For Altering Balls: Commissioner  |||  Repeat offenders will receive progressive discipline, and teams and club employees will be subject to discipline for failure to comply"
"SPORTS","Seattle Star Megan Rapinoe Blasts Soccer's World Body As 'Old, Male And Stale'  |||  FIFA ""doesn't care about female players,"" the World Cup winner says."
"SPORTS","NFL-Backed Youth Program Says It Reduced Concussions. The Data Disagrees.  |||  As increasing numbers of parents keep their children from playing tackle football for safety reasons, the National Football League and other groups have sought to reassure them that continuing reforms are making the game less dangerous."
"SPORTS","U.S. Men's Soccer Team Cancels Qatar Training Camp Amid Safety Concerns In Region  |||  U.S. Soccer Federation officials made the decision less than 24 hours after a U.S. drone strike killed top Iranian general Qassem Soleimani."
"SPORTS","Meet The First UFC Fighter To Wear A Turban To A Match  |||  Arjan Singh Bhullar is the UFC's first Sikh and first fighter of Indian descent."
"SPORTS","Simone Biles Casually Nails Another Astonishing Move In Training  |||  “Sometimes I flip and what not,"" the greatest gymnast of all time wrote on Twitter with a video of her latest feat."
"SPORTS","Dale Hansen Gives Powerful Speech Following Week Of Violence  |||  ""It was not just an attack on the Dallas police; it was an attack on our basic humanity."""
"SPORTS","Donovan Mitchell Uses Footwear To Send Powerful Message About Gun Violence  |||  The Utah Jazz star said ""there's a lot of so-called awareness of it, but there's nothing being done."""
"SPORTS","Texas Pastor Asks God To Strike Conor McGregor Dead  |||  The featherweight champion had recently suggested he could ""whoop [Jesus Christ's] ass."""
"SPORTS","This Time, Michael Phelps Is Asking for Katie Ledecky's Autograph  |||  The pair re-created a 10-year-old photo with a major twist."
"SPORTS","Grizzlies Even Series With Spurs Despite Kawhi Leonard's Stellar Performance  |||  “It's scary as hell watching [Leonard],"" said Grizzlies point guard Mike Conley. ""He was unbelievable.”"
"SPORTS","Bryce Harper Tells Kids: 'No Participation Trophies'  |||  ""First place only,"" the Washington Nationals star says."
"SPORTS","NFL Investigating Jameis Winston After Uber Driver Says The Quarterback Groped Her  |||  The Tampa Bay player previously faced a civil suit over rape allegations."
"SPORTS","Even 'The Simpsons' Is Making Fun Of The God-Awful 76ers  |||  Just about everyone is joking on Philadelphia."
"SPORTS","There Are Some Pretty Strange Jobs At The Olympics  |||  Like, why do Olympic swimmers need a lifeguard? 🏊"
"SPORTS","Basketball Shot From A Skyscraper Will Be The HIGHlight Of Your Day  |||  It didn't swish, but who's quibbling."
